revenue_per_user,orders_cnt_per_user,converted_from_main_screen_to_item_card_screen,group,period
947.5,11.0,0,B,in test
1033.2,11.0,0,B,in test
1060.9,10.0,0,B,in test
1038.2,5.0,1,A,in test
914.1,10.0,0,B,in test
1006.7,10.0,0,A,in test
967.9,12.0,0,B,in test
1022.5,11.0,0,B,in test
1056.6,11.0,0,B,in test
1038.8,9.0,0,B,in test
1012.6,10.0,0,B,in test
967.2,8.0,0,A,in test
936.8,11.0,0,A,in test
998.7,9.0,0,A,in test
998.2,5.0,0,A,in test
930.4,9.0,0,A,in test
1057.4,11.0,0,B,in test
1053.8,9.0,0,A,in test
966.0,9.0,1,A,in test
1014.5,7.0,0,A,in test
1040.0,12.0,0,B,in test
992.6,10.0,0,B,in test
1039.7,18.0,1,B,in test
967.3,10.0,1,B,in test
972.6,11.0,0,A,in test
1031.4,9.0,1,B,in test
974.0,11.0,0,A,in test
958.8,15.0,0,A,in test
950.0,10.0,0,B,in test
1026.6,9.0,0,B,in test
967.1,10.0,0,A,in test
1006.4,9.0,0,A,in test
961.5,10.0,0,B,in test
1038.5,10.0,1,B,in test
1034.4,10.0,0,A,in test
1035.2,9.0,0,A,in test
1067.5,10.0,0,B,in test
938.4,15.0,0,A,in test
927.8,11.0,0,A,in test
1009.4,11.0,0,A,in test
991.4,10.0,0,A,in test
906.9,8.0,0,B,in test
996.7,7.0,0,A,in test
977.3,10.0,0,B,in test
1017.2,9.0,0,A,in test
1044.7,11.0,0,B,in test
1074.3,10.0,0,A,in test
1000.0,10.0,0,B,in test
1085.6,10.0,0,B,in test
992.2,12.0,0,B,in test
903.3,10.0,0,B,in test
1004.9,11.0,0,B,in test
997.9,12.0,0,A,in test
940.2,10.0,0,B,in test
997.6,11.0,0,B,in test
1015.3,6.0,0,A,in test
968.8,11.0,0,A,in test
986.1,11.0,0,A,in test
933.9,9.0,0,A,in test
1054.5,12.0,0,A,in test
947.5,10.0,0,B,in test
1009.7,18.0,0,B,in test
959.9,10.0,0,A,in test
1065.3,9.0,0,B,in test
1035.6,10.0,0,A,in test
1040.2,10.0,0,B,in test
864.9,11.0,0,B,in test
934.1,12.0,0,A,in test
893.8,9.0,0,B,in test
1006.8,15.0,0,A,in test
1032.1,8.0,0,A,in test
968.6,10.0,0,B,in test
913.6,10.0,0,A,in test
995.6,11.0,0,B,in test
1006.6,11.0,0,B,in test
1053.6,14.0,1,A,in test
1081.1,10.0,0,B,in test
1000.3,10.0,0,A,in test
992.2,11.0,1,B,in test
1002.0,10.0,1,A,in test
905.4,9.0,0,B,in test
936.7,10.0,0,B,in test
932.2,9.0,0,B,in test
940.4,11.0,0,B,in test
959.2,13.0,1,A,in test
915.3,9.0,1,A,in test
952.5,10.0,0,B,in test
1024.7,9.0,0,B,in test
998.0,10.0,0,B,in test
1008.6,7.0,0,A,in test
923.5,9.0,0,A,in test
1035.4,11.0,0,A,in test
1012.6,8.0,1,A,in test
1010.3,11.0,0,A,in test
931.6,8.0,0,B,in test
1029.7,8.0,0,A,in test
1043.4,10.0,1,A,in test
994.2,11.0,0,B,in test
1086.3,8.0,0,A,in test
1089.7,8.0,0,A,in test
1105.8,9.0,0,A,in test
1045.6,8.0,0,A,in test
947.5,10.0,0,A,in test
943.1,9.0,1,A,in test
933.1,11.0,0,A,in test
981.2,11.0,1,A,in test
1033.9,9.0,0,B,in test
938.8,6.0,0,A,in test
997.9,10.0,0,B,in test
1026.3,10.0,0,A,in test
1016.5,10.0,0,A,in test
1003.6,7.0,0,B,in test
997.5,9.0,1,B,in test
965.6,9.0,0,B,in test
931.9,11.0,0,A,in test
1058.0,9.0,1,A,in test
937.9,10.0,0,B,in test
933.2,9.0,0,B,in test
975.4,9.0,0,A,in test
998.4,9.0,0,A,in test
997.5,11.0,0,B,in test
1112.3,7.0,0,A,in test
1012.4,14.0,0,A,in test
979.8,10.0,0,A,in test
1013.6,10.0,0,A,in test
1034.6,11.0,0,B,in test
1024.5,8.0,0,A,in test
890.6,11.0,1,A,in test
996.1,11.0,0,B,in test
1006.5,10.0,1,B,in test
1014.4,8.0,0,A,in test
1058.9,11.0,1,A,in test
935.7,9.0,0,A,in test
1002.7,13.0,0,A,in test
1035.1,9.0,0,A,in test
1051.9,11.0,0,A,in test
941.8,9.0,0,A,in test
1033.4,12.0,0,B,in test
1003.9,9.0,0,B,in test
1032.6,11.0,0,A,in test
1012.1,6.0,1,A,in test
1005.9,10.0,0,B,in test
1016.9,8.0,1,B,in test
997.9,10.0,0,B,in test
965.5,10.0,0,A,in test
1064.9,10.0,0,B,in test
976.6,9.0,0,A,in test
945.9,11.0,1,B,in test
965.9,10.0,0,A,in test
1033.7,10.0,0,B,in test
1008.1,10.0,1,A,in test
1017.5,11.0,0,B,in test
1004.1,10.0,0,B,in test
1008.4,10.0,0,B,in test
1045.5,8.0,0,A,in test
971.7,8.0,0,B,in test
1033.0,8.0,0,B,in test
989.5,11.0,0,A,in test
1027.6,10.0,0,A,in test
1044.4,9.0,0,A,in test
908.3,8.0,1,B,in test
989.2,9.0,0,A,in test
926.7,12.0,0,B,in test
943.1,11.0,0,A,in test
1045.2,11.0,0,A,in test
1053.2,9.0,0,A,in test
1041.9,9.0,0,A,in test
981.5,10.0,1,B,in test
1017.4,10.0,0,B,in test
984.3,9.0,1,B,in test
938.5,10.0,0,B,in test
969.6,6.0,0,A,in test
971.8,17.0,1,B,in test
981.2,11.0,0,B,in test
1040.7,10.0,0,B,in test
987.3,8.0,0,A,in test
967.8,10.0,0,B,in test
1049.1,11.0,1,B,in test
1067.1,9.0,1,B,in test
917.4,8.0,0,B,in test
953.5,9.0,0,A,in test
1121.1,9.0,0,B,in test
967.7,10.0,0,B,in test
1043.8,8.0,0,B,in test
1015.5,14.0,0,A,in test
962.5,10.0,1,B,in test
950.2,9.0,0,A,in test
1027.0,11.0,0,B,in test
1027.1,20.0,0,B,in test
877.1,10.0,0,A,in test
955.0,10.0,1,B,in test
962.3,10.0,0,B,in test
1049.8,10.0,1,A,in test
1009.2,11.0,0,A,in test
972.2,11.0,0,B,in test
1071.9,12.0,0,A,in test
1048.2,9.0,0,B,in test
1050.5,13.0,0,A,in test
973.2,9.0,0,A,in test
1096.8,10.0,0,B,in test
1010.3,11.0,0,B,in test
925.9,9.0,0,B,in test
922.6,9.0,0,B,in test
903.3,8.0,0,A,in test
894.2,11.0,0,A,in test
987.1,12.0,0,A,in test
1030.1,12.0,1,B,in test
996.4,11.0,0,A,in test
952.0,10.0,0,A,in test
1004.1,9.0,0,A,in test
868.6,12.0,0,B,in test
980.8,13.0,1,A,in test
951.6,9.0,0,B,in test
1024.9,10.0,0,B,in test
951.6,9.0,0,B,in test
1012.4,8.0,0,B,in test
1017.1,12.0,0,A,in test
987.9,12.0,0,B,in test
949.2,11.0,0,B,in test
1023.9,12.0,1,B,in test
1073.9,8.0,0,B,in test
984.9,12.0,0,A,in test
1008.2,10.0,1,A,in test
1007.4,10.0,0,B,in test
957.8,10.0,0,A,in test
952.4,9.0,0,B,in test
1008.8,8.0,0,A,in test
1056.6,11.0,0,A,in test
1011.6,7.0,0,A,in test
882.7,12.0,0,A,in test
1009.5,11.0,0,A,in test
998.5,10.0,1,B,in test
984.0,11.0,0,B,in test
1049.7,10.0,0,A,in test
997.4,10.0,0,A,in test
1101.7,10.0,0,A,in test
1068.2,10.0,1,B,in test
891.0,12.0,0,B,in test
1110.0,9.0,0,B,in test
1000.6,11.0,0,B,in test
1109.1,11.0,0,B,in test
1000.3,10.0,0,A,in test
1042.8,8.0,0,A,in test
996.7,12.0,0,B,in test
971.8,8.0,0,A,in test
993.5,13.0,0,A,in test
1017.8,9.0,0,B,in test
1071.3,12.0,0,A,in test
972.4,11.0,0,B,in test
929.0,9.0,0,B,in test
968.9,10.0,0,B,in test
1004.5,11.0,0,A,in test
1014.1,10.0,0,A,in test
1110.0,12.0,0,B,in test
1030.6,11.0,0,B,in test
1007.5,10.0,0,B,in test
973.2,9.0,0,B,in test
992.2,10.0,0,B,in test
1058.5,9.0,0,A,in test
1017.8,11.0,0,B,in test
991.3,11.0,1,B,in test
1003.6,11.0,0,B,in test
1047.5,11.0,0,A,in test
954.4,10.0,0,A,in test
958.9,9.0,0,B,in test
1044.7,10.0,1,A,in test
897.0,8.0,0,A,in test
1049.3,10.0,0,B,in test
1032.9,10.0,0,B,in test
902.2,10.0,0,B,in test
975.3,6.0,0,A,in test
1043.7,12.0,0,A,in test
996.7,10.0,0,B,in test
1102.9,11.0,0,B,in test
1020.1,10.0,0,B,in test
833.2,11.0,0,A,in test
958.8,11.0,0,A,in test
989.9,9.0,0,B,in test
940.4,11.0,0,A,in test
1038.8,13.0,0,A,in test
1010.3,9.0,0,B,in test
1142.0,11.0,0,B,in test
1156.8,10.0,1,B,in test
953.6,11.0,1,B,in test
1021.1,10.0,0,B,in test
944.3,11.0,0,B,in test
1023.8,11.0,0,A,in test
929.8,9.0,0,B,in test
965.2,11.0,0,A,in test
993.5,8.0,0,A,in test
1047.0,9.0,0,A,in test
1026.7,11.0,0,B,in test
1004.6,10.0,0,B,in test
1013.5,11.0,0,B,in test
1045.2,18.0,0,B,in test
1077.1,10.0,0,A,in test
1014.7,9.0,0,A,in test
1069.5,9.0,0,A,in test
1036.8,10.0,0,A,in test
981.5,11.0,0,A,in test
985.1,9.0,0,B,in test
994.7,10.0,1,B,in test
891.8,11.0,0,A,in test
969.7,11.0,0,B,in test
1034.2,11.0,0,A,in test
965.2,11.0,0,A,in test
1063.3,9.0,1,A,in test
1027.6,14.0,0,A,in test
1002.0,7.0,0,A,in test
1012.7,8.0,0,A,in test
921.9,11.0,0,A,in test
998.5,11.0,0,A,in test
921.8,9.0,0,B,in test
996.1,9.0,0,A,in test
1060.6,8.0,0,B,in test
975.3,11.0,0,B,in test
918.4,10.0,1,B,in test
990.6,10.0,0,B,in test
944.7,6.0,0,A,in test
1000.4,11.0,0,B,in test
1038.9,10.0,0,B,in test
1016.9,10.0,0,A,in test
948.2,11.0,0,B,in test
972.3,10.0,0,B,in test
1041.6,11.0,0,B,in test
975.5,12.0,0,A,in test
966.4,10.0,0,A,in test
1009.6,9.0,0,A,in test
1093.8,11.0,0,A,in test
990.4,10.0,0,B,in test
953.1,9.0,0,A,in test
1011.2,10.0,0,B,in test
989.5,10.0,0,A,in test
1028.4,10.0,0,B,in test
982.4,10.0,0,B,in test
992.3,7.0,0,A,in test
951.5,9.0,0,A,in test
930.4,14.0,0,A,in test
975.5,9.0,0,A,in test
913.4,11.0,0,A,in test
967.7,10.0,0,A,in test
1047.3,7.0,0,A,in test
993.4,10.0,1,A,in test
949.5,12.0,0,B,in test
995.8,10.0,0,B,in test
1017.7,10.0,0,A,in test
1015.3,11.0,0,A,in test
1040.1,9.0,0,B,in test
942.5,10.0,0,B,in test
997.3,10.0,0,B,in test
989.8,11.0,0,B,in test
972.4,10.0,0,B,in test
964.7,10.0,0,A,in test
982.8,12.0,0,A,in test
1012.9,7.0,0,A,in test
989.5,11.0,0,B,in test
1011.4,11.0,0,B,in test
961.5,9.0,0,B,in test
992.1,11.0,0,A,in test
967.7,10.0,0,B,in test
949.3,10.0,0,A,in test
985.6,10.0,1,B,in test
1054.9,14.0,0,A,in test
887.9,11.0,0,B,in test
1036.1,9.0,0,B,in test
952.4,11.0,1,A,in test
1003.1,11.0,0,A,in test
998.6,7.0,0,A,in test
1010.7,9.0,0,B,in test
916.4,8.0,0,B,in test
1047.9,11.0,0,A,in test
1061.0,8.0,0,B,in test
1016.9,18.0,0,B,in test
1086.1,9.0,0,A,in test
969.3,12.0,0,A,in test
948.5,10.0,1,B,in test
939.2,8.0,0,A,in test
1041.3,10.0,0,A,in test
961.5,10.0,0,B,in test
1022.3,10.0,0,B,in test
1007.2,10.0,1,B,in test
1085.7,8.0,0,A,in test
806.1,10.0,0,B,in test
1018.3,10.0,0,B,in test
1039.2,9.0,0,B,in test
959.7,11.0,1,B,in test
1019.6,10.0,0,B,in test
1029.8,6.0,0,A,in test
1056.8,11.0,1,B,in test
1072.4,9.0,0,B,in test
978.0,11.0,0,B,in test
973.7,9.0,1,A,in test
883.7,8.0,0,B,in test
957.2,14.0,0,A,in test
1011.4,6.0,0,A,in test
958.7,12.0,1,A,in test
1082.1,11.0,0,B,in test
972.4,12.0,0,A,in test
969.6,10.0,0,B,in test
959.9,12.0,1,A,in test
1064.9,10.0,0,A,in test
1074.5,12.0,0,A,in test
1010.6,11.0,1,B,in test
1044.5,11.0,0,B,in test
1009.2,10.0,1,A,in test
1083.0,11.0,0,B,in test
942.2,11.0,0,B,in test
937.7,9.0,0,A,in test
902.1,11.0,0,B,in test
980.6,10.0,1,B,in test
1054.7,11.0,0,A,in test
979.0,12.0,0,A,in test
979.8,11.0,0,B,in test
1011.4,11.0,0,B,in test
1016.3,9.0,0,B,in test
997.3,11.0,0,A,in test
1100.2,10.0,0,B,in test
982.8,15.0,0,A,in test
972.2,11.0,0,B,in test
1051.2,12.0,0,B,in test
991.1,11.0,1,B,in test
987.5,10.0,0,A,in test
1062.7,11.0,0,A,in test
959.8,11.0,0,B,in test
1046.4,8.0,1,A,in test
936.5,11.0,0,B,in test
1034.1,12.0,0,A,in test
974.3,6.0,0,A,in test
990.9,10.0,0,B,in test
995.2,9.0,0,B,in test
960.5,8.0,0,A,in test
1031.3,11.0,1,B,in test
1031.1,11.0,0,B,in test
1013.3,11.0,0,B,in test
986.3,11.0,0,A,in test
959.9,11.0,0,A,in test
914.4,11.0,0,B,in test
907.6,12.0,0,A,in test
1006.6,10.0,0,A,in test
1053.3,10.0,0,B,in test
985.3,11.0,1,B,in test
968.8,8.0,0,B,in test
943.6,10.0,1,B,in test
958.2,11.0,0,A,in test
977.6,14.0,0,A,in test
886.0,11.0,0,A,in test
984.2,10.0,0,A,in test
1087.6,11.0,0,B,in test
1007.9,11.0,0,B,in test
1046.7,10.0,0,B,in test
1035.7,12.0,0,A,in test
940.7,11.0,0,A,in test
963.0,8.0,0,A,in test
1029.6,9.0,0,A,in test
965.8,10.0,1,B,in test
985.4,9.0,0,A,in test
926.1,11.0,0,A,in test
986.4,11.0,0,B,in test
950.4,8.0,0,B,in test
1038.5,11.0,0,A,in test
1027.9,10.0,0,A,in test
861.4,10.0,0,A,in test
991.8,10.0,0,B,in test
943.8,10.0,0,B,in test
1000.0,11.0,0,B,in test
1011.2,10.0,0,A,in test
1037.0,13.0,0,A,in test
1034.4,12.0,0,B,in test
1005.2,11.0,0,B,in test
934.7,9.0,0,B,in test
985.0,10.0,0,A,in test
1012.8,10.0,1,A,in test
1074.0,10.0,0,B,in test
989.3,8.0,0,A,in test
1052.1,8.0,0,A,in test
1061.8,8.0,0,A,in test
1020.0,8.0,0,A,in test
906.4,10.0,1,B,in test
1069.2,12.0,0,A,in test
975.2,10.0,0,A,in test
989.6,10.0,0,B,in test
879.3,9.0,1,B,in test
935.4,10.0,0,A,in test
1034.8,8.0,0,A,in test
1010.6,10.0,0,A,in test
938.7,5.0,0,A,in test
1095.3,9.0,0,A,in test
1018.7,14.0,0,A,in test
1019.1,11.0,0,A,in test
1088.0,9.0,0,B,in test
1031.4,9.0,0,A,in test
963.2,11.0,1,A,in test
1088.2,11.0,0,B,in test
1032.5,7.0,1,A,in test
955.1,8.0,1,B,in test
1005.8,9.0,0,A,in test
1021.4,14.0,0,A,in test
987.9,10.0,0,B,in test
971.3,11.0,0,A,in test
992.3,9.0,0,A,in test
982.2,10.0,1,B,in test
967.1,19.0,1,B,in test
894.8,7.0,0,A,in test
1005.8,11.0,1,B,in test
1057.5,8.0,1,B,in test
971.3,10.0,0,B,in test
934.0,9.0,0,B,in test
1039.0,10.0,0,A,in test
970.1,14.0,0,A,in test
1100.8,7.0,0,A,in test
1030.0,8.0,0,B,in test
922.0,9.0,0,B,in test
1062.2,10.0,0,B,in test
999.5,9.0,0,B,in test
1051.0,9.0,0,A,in test
958.7,8.0,0,A,in test
1001.3,10.0,0,A,in test
942.7,11.0,1,B,in test
976.3,12.0,0,A,in test
1123.1,4.0,0,A,in test
979.8,9.0,0,A,in test
991.4,7.0,0,B,in test
1070.9,10.0,0,A,in test
1048.9,9.0,1,B,in test
1024.7,10.0,0,A,in test
911.8,10.0,0,B,in test
1017.4,9.0,0,B,in test
930.9,8.0,0,A,in test
1078.3,10.0,0,A,in test
1043.3,8.0,0,B,in test
948.5,12.0,0,A,in test
964.7,8.0,0,A,in test
1032.2,11.0,0,A,in test
1031.2,12.0,0,A,in test
1014.4,11.0,0,B,in test
971.4,9.0,0,A,in test
1127.6,7.0,0,A,in test
985.0,11.0,0,A,in test
988.3,12.0,1,B,in test
1057.8,10.0,0,B,in test
969.5,11.0,0,A,in test
1066.9,8.0,1,A,in test
1011.8,10.0,0,A,in test
1068.2,8.0,0,A,in test
978.7,9.0,0,B,in test
969.1,8.0,1,B,in test
997.4,9.0,1,B,in test
1051.7,10.0,0,B,in test
984.5,10.0,0,B,in test
1031.0,7.0,0,A,in test
1034.6,11.0,1,A,in test
961.9,10.0,0,B,in test
900.6,11.0,0,B,in test
963.1,12.0,0,B,in test
991.3,11.0,1,B,in test
958.2,13.0,0,A,in test
1034.0,10.0,1,B,in test
855.6,9.0,0,A,in test
969.0,7.0,0,A,in test
958.5,8.0,0,A,in test
1010.3,12.0,0,B,in test
1009.4,10.0,0,B,in test
1060.3,10.0,1,B,in test
1089.3,11.0,0,B,in test
1101.8,11.0,0,B,in test
948.1,7.0,0,A,in test
916.4,12.0,0,B,in test
1009.8,13.0,0,B,in test
990.6,9.0,0,A,in test
896.9,10.0,0,B,in test
1014.3,11.0,0,B,in test
1066.6,4.0,0,A,in test
989.1,10.0,1,B,in test
982.7,11.0,0,A,in test
998.0,10.0,0,B,in test
984.5,7.0,0,A,in test
994.0,10.0,0,A,in test
991.2,9.0,1,A,in test
1093.3,9.0,0,B,in test
930.8,9.0,0,B,in test
953.2,13.0,1,A,in test
1011.2,12.0,0,B,in test
991.4,10.0,1,B,in test
946.2,7.0,0,A,in test
1028.4,8.0,0,B,in test
1013.0,12.0,1,A,in test
896.3,10.0,0,A,in test
1026.1,7.0,0,A,in test
1036.9,12.0,0,A,in test
1022.2,8.0,0,A,in test
949.7,10.0,0,B,in test
1050.0,11.0,0,A,in test
971.5,7.0,1,A,in test
962.2,12.0,0,A,in test
960.8,10.0,1,B,in test
993.9,11.0,0,B,in test
943.1,11.0,0,B,in test
908.5,7.0,0,A,in test
1033.9,10.0,1,B,in test
975.6,12.0,0,A,in test
986.6,9.0,0,A,in test
978.5,9.0,0,B,in test
984.5,8.0,0,A,in test
883.7,9.0,0,A,in test
941.5,9.0,0,B,in test
1017.3,8.0,0,A,in test
1022.3,9.0,0,B,in test
917.5,8.0,0,A,in test
937.6,9.0,0,A,in test
1033.8,11.0,0,B,in test
970.7,9.0,0,A,in test
1024.0,10.0,1,A,in test
968.7,11.0,0,B,in test
989.8,10.0,0,B,in test
1041.5,5.0,1,A,in test
957.9,9.0,0,A,in test
1108.6,8.0,1,B,in test
1012.6,9.0,0,B,in test
966.4,10.0,0,A,in test
1018.2,9.0,0,B,in test
961.7,10.0,0,B,in test
1006.8,8.0,0,A,in test
915.9,9.0,0,B,in test
1009.4,10.0,1,B,in test
1149.6,8.0,0,B,in test
908.0,12.0,0,A,in test
1042.0,12.0,0,A,in test
893.9,9.0,0,B,in test
1006.5,9.0,1,B,in test
1009.2,9.0,0,A,in test
1034.6,9.0,0,B,in test
933.7,10.0,0,B,in test
962.3,10.0,0,B,in test
1036.9,10.0,0,A,in test
1008.4,11.0,0,B,in test
995.8,10.0,0,B,in test
944.2,9.0,0,A,in test
1016.5,11.0,0,B,in test
1073.4,10.0,0,B,in test
1026.9,9.0,0,B,in test
1014.3,11.0,1,A,in test
977.4,7.0,0,A,in test
1011.0,11.0,0,B,in test
1153.9,11.0,0,B,in test
973.7,13.0,1,A,in test
957.9,10.0,1,A,in test
954.0,7.0,0,A,in test
1121.6,11.0,0,A,in test
950.9,9.0,0,B,in test
954.8,11.0,0,A,in test
1063.1,11.0,0,A,in test
1053.5,9.0,0,B,in test
1059.5,11.0,0,B,in test
1038.3,12.0,0,B,in test
1042.2,10.0,0,A,in test
965.1,13.0,0,A,in test
1024.7,10.0,0,B,in test
930.5,10.0,0,A,in test
942.0,11.0,0,A,in test
1055.6,11.0,0,A,in test
928.4,10.0,0,B,in test
1025.3,9.0,1,B,in test
905.0,11.0,0,A,in test
995.9,9.0,0,B,in test
956.4,11.0,0,B,in test
993.4,11.0,0,A,in test
1048.8,11.0,0,A,in test
1069.3,10.0,0,A,in test
1100.5,9.0,0,A,in test
960.4,9.0,0,A,in test
995.0,11.0,0,A,in test
870.2,6.0,0,A,in test
964.6,13.0,0,A,in test
1019.0,10.0,1,A,in test
984.3,8.0,0,B,in test
995.9,10.0,0,B,in test
957.4,9.0,1,A,in test
1001.2,11.0,0,B,in test
1017.5,6.0,0,A,in test
961.3,10.0,0,B,in test
993.7,9.0,0,B,in test
1016.7,12.0,0,A,in test
989.7,10.0,0,B,in test
1023.0,9.0,0,B,in test
971.0,11.0,0,B,in test
996.4,9.0,0,B,in test
892.2,9.0,0,B,in test
1000.1,10.0,1,B,in test
989.8,8.0,0,A,in test
985.2,10.0,0,B,in test
980.6,7.0,0,A,in test
1041.4,9.0,1,A,in test
1015.1,11.0,0,A,in test
1097.5,9.0,0,A,in test
951.9,10.0,0,B,in test
984.2,8.0,0,A,in test
982.8,11.0,1,B,in test
993.4,9.0,0,B,in test
953.9,10.0,0,B,in test
1014.0,8.0,0,A,in test
1016.5,12.0,0,A,in test
1007.9,10.0,0,B,in test
990.0,11.0,0,B,in test
976.8,10.0,0,B,in test
1045.9,9.0,0,A,in test
1046.2,9.0,1,A,in test
987.4,9.0,0,B,in test
1009.4,10.0,0,B,in test
988.3,11.0,1,B,in test
1011.9,9.0,0,B,in test
1119.6,12.0,0,A,in test
1036.9,11.0,1,B,in test
950.5,12.0,0,B,in test
998.6,6.0,0,A,in test
1043.3,10.0,0,B,in test
1063.0,12.0,0,A,in test
985.0,13.0,0,A,in test
980.5,9.0,0,B,in test
995.4,9.0,0,B,in test
989.4,9.0,0,B,in test
1022.0,9.0,0,B,in test
1040.5,9.0,0,A,in test
1105.4,11.0,0,B,in test
1020.0,9.0,0,B,in test
948.0,12.0,0,B,in test
890.5,9.0,0,B,in test
1041.0,11.0,0,A,in test
992.0,10.0,0,A,in test
952.7,10.0,0,A,in test
964.6,9.0,0,A,in test
965.3,10.0,0,B,in test
991.3,12.0,0,A,in test
957.8,9.0,0,B,in test
968.6,11.0,0,A,in test
940.6,8.0,1,B,in test
946.0,11.0,0,B,in test
968.2,11.0,0,A,in test
960.4,10.0,0,A,in test
1069.4,11.0,1,A,in test
974.7,8.0,0,A,in test
984.7,10.0,0,B,in test
1010.4,11.0,0,A,in test
926.5,11.0,0,B,in test
1069.0,8.0,0,B,in test
986.0,13.0,0,A,in test
1044.6,9.0,0,A,in test
1013.0,11.0,0,A,in test
1046.2,8.0,0,A,in test
987.5,11.0,1,B,in test
1012.6,11.0,1,B,in test
988.2,8.0,0,A,in test
1084.5,10.0,0,A,in test
921.6,11.0,1,B,in test
1018.1,7.0,0,A,in test
983.0,9.0,0,A,in test
1027.1,7.0,0,A,in test
1065.3,9.0,0,A,in test
1071.0,12.0,0,B,in test
944.2,15.0,0,A,in test
885.2,11.0,0,B,in test
954.6,11.0,0,A,in test
1018.8,12.0,0,B,in test
993.8,11.0,0,A,in test
1025.8,12.0,0,A,in test
980.0,10.0,0,B,in test
1006.7,11.0,0,A,in test
952.7,9.0,0,A,in test
1059.9,11.0,0,A,in test
949.5,9.0,1,B,in test
1052.5,12.0,0,A,in test
953.6,7.0,0,B,in test
1036.7,11.0,0,B,in test
972.9,10.0,0,B,in test
1036.2,11.0,0,B,in test
986.4,10.0,1,A,in test
1060.4,12.0,0,A,in test
1005.5,10.0,0,B,in test
954.3,8.0,0,A,in test
1019.8,9.0,0,B,in test
1012.3,10.0,0,B,in test
1067.9,11.0,0,B,in test
1026.7,9.0,0,A,in test
990.2,9.0,0,B,in test
1005.5,12.0,0,A,in test
924.7,14.0,0,A,in test
1001.5,6.0,1,A,in test
987.1,12.0,0,B,in test
1098.6,12.0,0,A,in test
1071.3,11.0,0,A,in test
1043.4,11.0,1,A,in test
893.4,9.0,0,B,in test
1080.0,12.0,0,A,in test
936.4,9.0,0,A,in test
911.4,10.0,0,B,in test
1038.6,8.0,0,A,in test
884.9,10.0,0,B,in test
964.5,10.0,1,B,in test
1022.6,11.0,0,B,in test
894.3,17.0,0,B,in test
947.6,8.0,0,A,in test
998.8,11.0,1,B,in test
1054.4,10.0,1,B,in test
973.6,6.0,0,A,in test
1000.3,8.0,0,A,in test
979.2,11.0,0,A,in test
940.3,11.0,0,B,in test
957.0,6.0,1,A,in test
927.9,9.0,0,B,in test
924.2,6.0,0,A,in test
1054.2,8.0,0,B,in test
1059.3,11.0,0,A,in test
992.2,11.0,0,B,in test
936.5,15.0,0,A,in test
1018.9,10.0,0,B,in test
997.1,11.0,0,B,in test
1020.3,8.0,0,A,in test
939.4,10.0,0,A,in test
914.8,11.0,0,B,in test
1009.8,11.0,0,B,in test
924.7,10.0,0,B,in test
1060.4,10.0,0,A,in test
1028.2,12.0,0,A,in test
1025.6,10.0,0,A,in test
933.5,12.0,0,A,in test
972.1,7.0,0,A,in test
960.8,10.0,0,B,in test
1003.8,10.0,0,B,in test
971.0,9.0,0,A,in test
1067.8,10.0,0,B,in test
971.6,10.0,0,A,in test
1005.0,11.0,0,B,in test
1110.2,9.0,0,B,in test
1115.9,8.0,0,A,in test
978.2,14.0,0,A,in test
1143.6,9.0,0,A,in test
1009.8,12.0,0,B,in test
1045.8,12.0,0,B,in test
956.9,8.0,0,B,in test
1042.7,10.0,1,A,in test
999.2,12.0,0,B,in test
1036.9,11.0,0,B,in test
976.0,8.0,0,B,in test
1055.6,9.0,0,B,in test
992.0,10.0,1,A,in test
1007.1,9.0,0,A,in test
1065.3,11.0,0,A,in test
1082.6,11.0,0,B,in test
969.5,11.0,0,A,in test
1011.9,8.0,0,B,in test
983.2,9.0,0,A,in test
950.9,9.0,0,B,in test
1012.3,12.0,1,A,in test
1034.7,10.0,0,B,in test
988.8,10.0,0,A,in test
979.8,11.0,1,B,in test
1006.0,18.0,0,B,in test
1088.8,10.0,0,A,in test
941.9,7.0,0,A,in test
1025.5,8.0,0,A,in test
1011.8,8.0,0,B,in test
1033.4,8.0,1,A,in test
925.4,13.0,0,A,in test
981.1,9.0,0,B,in test
978.1,15.0,0,A,in test
1047.6,9.0,0,A,in test
924.9,9.0,0,A,in test
1036.2,10.0,0,B,in test
945.7,11.0,0,B,in test
1008.1,10.0,0,A,in test
946.2,10.0,0,B,in test
963.1,10.0,1,A,in test
914.4,8.0,0,B,in test
913.2,9.0,0,B,in test
949.9,12.0,0,A,in test
1006.3,7.0,0,A,in test
943.4,9.0,0,B,in test
1028.9,9.0,1,A,in test
960.3,10.0,0,B,in test
1019.2,11.0,0,A,in test
960.8,11.0,0,A,in test
977.5,9.0,0,A,in test
964.8,10.0,0,A,in test
956.1,11.0,0,A,in test
1071.3,11.0,1,B,in test
941.8,9.0,0,A,in test
1052.8,9.0,0,A,in test
903.5,9.0,0,B,in test
1039.8,10.0,0,B,in test
1018.4,11.0,0,B,in test
1021.9,7.0,0,A,in test
1047.1,7.0,0,A,in test
1121.4,11.0,1,B,in test
1011.6,14.0,0,A,in test
1038.7,12.0,0,A,in test
1025.6,11.0,0,B,in test
1024.8,10.0,0,A,in test
955.7,13.0,0,A,in test
958.0,7.0,0,A,in test
1079.8,8.0,0,A,in test
966.8,9.0,0,B,in test
931.9,7.0,0,A,in test
