party_rk,purchase_sum,russian_region_nm,russian_region_cd,timediff_to_msk_hour_cnt,russian_federal_district_cd
296777741,7086.32,Ленинградская область,047,0,002
311182723,89501.4,Новосибирская область,054,4,007
335062665,323663.78,Ленинградская область,047,0,002
363951300,17634.56,Новосибирская область,054,4,007
532274078,352163.9,,,,
430773542,9687.0,,,,
213058680,179.0,,,,
388158433,24714.45,,,,
386818586,101347.59,,,,
546171564,13807.06,,,,
549014435,37644.38,,,,
100869676,326987.01,,,,
764011416,114592.59,,,,
533736968,68720.0,,,,
324080229,86686.84,,,,
251800768,91068.28,,,,
268772362,136534.45,,,,
157065942,96200.36,,,,
728004136,196.89,,,,
673482456,190072.16,,,,
505409273,5326.69,,,,
396069414,261.0,,,,
807336526,3026.3,,,,
510897203,2916.26,,,,
672364665,7581.5,,,,
783917458,27921.65,,,,
247462573,159292.19,,,,
396980860,84000.0,,,,
585933135,85811.66,,,,
729296031,147175.81,,,,
693979898,80084.33,,,,
423275523,1563.6,,,,
397992196,1000.0,,,,
649069214,9690.0,,,,
272737676,289815.64,,,,
742370626,12290.0,,,,
777656075,3677.89,,,,
303317303,264926.79704,,,,
688898298,410271.4,,,,
294772828,13144.5,,,,
248399337,662580.59,,,,
617058935,44927.48,,,,
701017631,19194.0,,,,
680520154,10827.87,,,,
425891256,60251.52,,,,
257374707,79310.49,,,,
373701077,300.0,,,,
827902864,16821.14,,,,
731992122,3503.57,,,,
342568113,5818.25,,,,
620995467,10925.0,,,,
206962670,90.0,,,,
394899702,301001.98,,,,
347799970,32213.47,,,,
742745388,9292.0,,,,
524993726,3590.15,,,,
257309495,18195.1,,,,
150379342,3987.23,,,,
516653949,2926.53,,,,
381841537,1574669.63,,,,
627537527,33527.35,,,,
427088974,7999.0,,,,
512453644,31371.0,,,,
701528983,98193.97,,,,
632783728,3790.5,,,,
271059503,1882.8,,,,
553784611,67035.09,,,,
690292196,10860.0,,,,
554217072,83685.0,,,,
240457376,22141.85,,,,
843237348,1159.59,,,,
156047704,227777.54,,,,
626724186,359303.94,,,,
255932553,302403.37,,,,
156830779,485210.68,,,,
423278397,119734.73,,,,
430522005,14713.39,,,,
787551641,30385.11,,,,
827280276,26091.0,,,,
343763040,6376.67,,,,
249348540,39815.12,,,,
637720617,62631.0,,,,
555816967,7599.0,,,,
142696006,318316.49821,,,,
741315363,9227.25,,,,
648960165,43697.12,,,,
155327656,81639.0,,,,
616315097,56072.82,,,,
625032311,18921.1,,,,
374004492,300.0,,,,
257404882,109392.61,,,,
339354129,85485.8,,,,
295925311,14439.04,,,,
404364740,20941.0,,,,
599262121,73849.48,,,,
697196987,18829.69,,,,
584293771,132750.0,,,,
216409167,146577.31,,,,
620110855,30196.17,,,,
389960607,7621.37,,,,
550427651,17593.0,,,,
779525430,55321.85,,,,
270318617,265775.0,,,,
393437584,47156.5,,,,
238718306,107892.5,,,,
305079069,188014.77,,,,
614537101,93811.26,,,,
218297356,199935.06,,,,
701911949,18551.68,,,,
693131334,95022.93,,,,
807102578,3041.67,,,,
521338062,698816.52,,,,
511545876,19873.0,,,,
386896987,13533.55,,,,
644355846,22181.0,,,,
604408847,10460.0,,,,
397779944,12800.0,,,,
790526644,32325.87,,,,
509177412,8640.0,,,,
688441609,9108.0,,,,
704717695,135965.71,,,,
782428120,122443.33,,,,
427766797,46300.29,,,,
749183429,52374.16,,,,
377025370,21570.49,,,,
846626122,35641.74,,,,
824900222,327293.02,,,,
536537776,49548.23,,,,
624489096,7424.05,,,,
773562819,17427.83,,,,
749204534,17668.65,,,,
245835741,5233.35,,,,
705455633,15455.0,,,,
259398842,206574.2,,,,
785523343,21806.11,,,,
525418312,189258.63,,,,
211817942,424090.34712,,,,
521584208,6080.0,,,,
753665245,49637.14,,,,
523838605,22087.54,,,,
138127669,309571.37,,,,
519253375,3699.0,,,,
546559624,24813.0,,,,
377777548,10321.48,,,,
597621874,31176.76,,,,
766896898,17335.0,,,,
544601423,100628.0,,,,
706010930,13456.0,,,,
803237506,63171.77,,,,
248124011,16055.89,,,,
726698658,4955.35,,,,
430765114,128595.45,,,,
158185772,288389.78,,,,
266607724,113674.25,,,,
734140303,16691.24,,,,
584357405,12909.6,,,,
685705442,62407.0,,,,
158285724,5538.7,,,,
519961160,64840.0,,,,
798861192,79852.63,,,,
237834330,888605.89133,,,,
527143790,1162619.24,,,,
740211321,27247.86,,,,
796343937,29999.0,,,,
265863663,140538.13,,,,
359638274,123271.84,,,,
519243000,7585.58,,,,
524517905,115842.18,,,,
677707130,260.0,,,,
373469610,115.0,,,,
425546702,81464.5,,,,
51566984,221452.04,,,,
614849729,15790.72,,,,
545258466,6368.84,,,,
750944458,76175.63,,,,
509834493,892.68,,,,
544588182,58825.0,,,,
156779699,24011.18,,,,
610169922,101100.35,,,,
786398104,29243.97,,,,
403194769,55119.15,,,,
530717273,165997.98,,,,
771593736,4982.39,,,,
516661313,451083.65,,,,
136104347,637016.87,,,,
236015723,275156.67,,,,
506635292,15519.68,,,,
307776204,278345.5,,,,
168580660,34733.94,,,,
369473631,3846.0,,,,
270654958,113961.0,,,,
531457590,569702.61562,,,,
609842795,22905.18,,,,
131205793,162352.14,,,,
668734055,18180.54,,,,
297318463,221559.67,,,,
600563348,1000.0,,,,
279170589,9273.59,,,,
798195280,55480.0,,,,
376715350,59154.0,,,,
508205738,21140.0,,,,
759245659,26633.42,,,,
560212701,6636.6,,,,
363354765,86109.36,,,,
267766059,20495.12,,,,
383673580,10548.0,,,,
285906266,162855.07,,,,
845998310,16262.4,,,,
308415357,1040.8,,,,
260189391,3153.28,,,,
255745826,14999.58,,,,
667589775,36382.19,,,,
808049717,5875.48,,,,
802179980,50675.19,,,,
164403271,28744.0,,,,
582992784,9371.12,,,,
777162187,11922.0,,,,
698442053,12419.08,,,,
276716674,2468.02,,,,
247525187,928.9,,,,
391973351,19539.0,,,,
154618004,252730.17,,,,
388494111,26213.17,,,,
696755531,25999.0,,,,
248277170,7969.73,,,,
794125054,34715.69,,,,
723786821,11480.65,,,,
386269271,53281.0,,,,
693775079,7300.89,,,,
696282042,541.8,,,,
519630085,23713.14,,,,
306151786,1511.86,,,,
514422863,29981.08,,,,
238581974,390.0,,,,
237298782,134188.77,,,,
807478268,82409.74,,,,
269874331,6375.8,,,,
373923527,23620.0,,,,
790093960,20458.52,,,,
257886738,246893.57,,,,
428132814,28940.0,,,,
748470808,14586.0,,,,
537448594,23069.62,,,,
372980321,8183.0,,,,
785219235,43952.0,,,,
746184389,60740.95,,,,
383430977,1568451.73,,,,
727694329,14356.87,,,,
5321919,651625.21,,,,
424830549,31152.5,,,,
257273070,632973.54,,,,
621133940,22989.0,,,,
156004195,39851.79,Краснодарский край,023,0,003
120755210,438633.8,Волгоградская область,034,0,003
1845176,3478.24,Краснодарский край,023,0,003
134744723,1422.88,Краснодарский край,023,0,003
332585026,19718.0,Краснодарский край,023,0,003
260661955,119216.12,Краснодарский край,023,0,003
168656676,38041.28,Волгоградская область,034,0,003
328350038,56486.32,Краснодарский край,023,0,003
266875148,33470.0,Краснодарский край,023,0,003
335389695,11287.93,Краснодарский край,023,0,003
150164199,1042529.2,Волгоградская область,034,0,003
311144704,42088.0,Краснодарский край,023,0,003
339579525,23488.0,Краснодарский край,023,0,003
271422246,147292.06,Краснодарский край,023,0,003
326291902,30144.0,Краснодарский край,023,0,003
209897058,51369.03,Краснодарский край,023,0,003
280598292,4507.95,Краснодарский край,023,0,003
258102608,489633.63,Краснодарский край,023,0,003
259982478,49941.73,Краснодарский край,023,0,003
339314427,125848.8,Краснодарский край,023,0,003
304686725,8190.2,Волгоградская область,034,0,003
161722189,2839.34,Краснодарский край,023,0,003
369430290,31279.08,Волгоградская область,034,0,003
310863752,14757.6,Краснодарский край,023,0,003
157235185,265072.52,Краснодарский край,023,0,003
111037345,432375.19,Краснодарский край,023,0,003
366996544,38398.0,Волгоградская область,034,0,003
368910358,15757.21,Краснодарский край,023,0,003
126133188,38853.66,Волгоградская область,034,0,003
215684902,22085.05,Краснодарский край,023,0,003
167649401,51528.82,Волгоградская область,034,0,003
219603619,245891.15,Краснодарский край,023,0,003
278818663,156979.7,Краснодарский край,023,0,003
270255038,180108.69,Волгоградская область,034,0,003
343795853,6850.0,Волгоградская область,034,0,003
150813681,62456.69,Краснодарский край,023,0,003
267534912,17836.73,Краснодарский край,023,0,003
278458083,249931.59,Волгоградская область,034,0,003
366319871,14286.0,Краснодарский край,023,0,003
349884615,1057.6,Краснодарский край,023,0,003
265874990,52081.08,Краснодарский край,023,0,003
164796484,16103.25,Краснодарский край,023,0,003
292273502,7442.18,Волгоградская область,034,0,003
342078570,10465.0,Волгоградская область,034,0,003
246101172,27613.46,Краснодарский край,023,0,003
309231857,19207.0,Краснодарский край,023,0,003
152655548,193764.95,Краснодарский край,023,0,003
106124895,190731.74,Волгоградская область,034,0,003
363366234,1883.8,Краснодарский край,023,0,003
348697278,12302.27,Краснодарский край,023,0,003
284284531,97283.17,Краснодарский край,023,0,003
157970424,596142.33,Краснодарский край,023,0,003
365581782,29592.0,Краснодарский край,023,0,003
130275605,11092.81,Краснодарский край,023,0,003
271647230,17921.37,Волгоградская область,034,0,003
128194012,1269073.34,Краснодарский край,023,0,003
164235138,1970.0,Краснодарский край,023,0,003
304802771,108672.12,Краснодарский край,023,0,003
309442099,13591.89,Краснодарский край,023,0,003
265477305,347.0,Краснодарский край,023,0,003
274240323,3495.19,Волгоградская область,034,0,003
266919557,127988.11638,Краснодарский край,023,0,003
321144224,3036.84,Краснодарский край,023,0,003
352522370,18667.3,Краснодарский край,023,0,003
248238476,6131.37,Волгоградская область,034,0,003
305000533,13017.8,Волгоградская область,034,0,003
206932501,38506.87,Краснодарский край,023,0,003
238460652,1681.8,Краснодарский край,023,0,003
256849494,166822.41,Краснодарский край,023,0,003
259995720,44538.33,Волгоградская область,034,0,003
112127874,49980.14,Краснодарский край,023,0,003
274763971,258177.06,Краснодарский край,023,0,003
167664340,45737.67,Волгоградская область,034,0,003
364540038,10390.27,Краснодарский край,023,0,003
164034977,73183.33,Краснодарский край,023,0,003
344969826,10135.84,Волгоградская область,034,0,003
29151846,6606.6,Волгоградская область,034,0,003
151447539,146128.57,Краснодарский край,023,0,003
327775335,33804.16443,Краснодарский край,023,0,003
122576060,1330.0,Краснодарский край,023,0,003
243444490,2305.71,Волгоградская область,034,0,003
331457791,99056.8,Краснодарский край,023,0,003
159025557,148085.2,Краснодарский край,023,0,003
347497874,36380.0,Краснодарский край,023,0,003
321604524,234293.17,Краснодарский край,023,0,003
266850887,27112.58,Краснодарский край,023,0,003
364255477,23882.4,Волгоградская область,034,0,003
137469358,223182.71,Краснодарский край,023,0,003
164801846,53435.89,Волгоградская область,034,0,003
320582392,21347.03,Краснодарский край,023,0,003
168183398,197769.44,Краснодарский край,023,0,003
155803467,106968.4,Краснодарский край,023,0,003
335063996,41166.62,Краснодарский край,023,0,003
234686718,2082.57,Краснодарский край,023,0,003
328084731,47790.0,Краснодарский край,023,0,003
312010149,10367.29,Краснодарский край,023,0,003
149153145,127362.85,Краснодарский край,023,0,003
161575726,2114.29,Краснодарский край,023,0,003
312654889,2415.14,Краснодарский край,023,0,003
315303442,35090.0,Краснодарский край,023,0,003
155743151,57272.52,Краснодарский край,023,0,003
358414163,308.0,Краснодарский край,023,0,003
279688382,79556.59,Краснодарский край,023,0,003
144041506,206773.03,Волгоградская область,034,0,003
121894047,39507.04,Краснодарский край,023,0,003
72108225,39055.5,Краснодарский край,023,0,003
348176890,585953.23,Краснодарский край,023,0,003
358817727,41230.0,Краснодарский край,023,0,003
155328410,35668.19,Краснодарский край,023,0,003
31964473,154699.96,Волгоградская область,034,0,003
277748888,43786.0,Краснодарский край,023,0,003
267481302,3044.89,Краснодарский край,023,0,003
354125428,43683.44,Краснодарский край,023,0,003
372461418,1790.49,Краснодарский край,023,0,003
300361025,119459.2,Волгоградская область,034,0,003
148578160,23190.66,Волгоградская область,034,0,003
265873162,180.15,Краснодарский край,023,0,003
356324723,37136.0,Краснодарский край,023,0,003
167758933,82126.27,Республика Татарстан,016,0,005
5370032,71003.79,Республика Дагестан,005,0,004
333463847,55621.68,Республика Татарстан,016,0,005
125809510,322261.89,Республика Татарстан,016,0,005
297828088,17130.56,Самарская область,063,1,005
245988868,20338.0,Самарская область,063,1,005
242569430,323075.87,Самарская область,063,1,005
1786731,371550.0,Республика Татарстан,016,0,005
343799952,108471.78,Республика Татарстан,016,0,005
276427876,65492.75,Республика Татарстан,016,0,005
267228996,1103.09,Республика Дагестан,005,0,004
293844905,406214.10386,Самарская область,063,1,005
362309514,12480.0,Республика Татарстан,016,0,005
280714010,15082.66,Республика Татарстан,016,0,005
141480823,92067.92,Самарская область,063,1,005
153986381,5779.5,Самарская область,063,1,005
155892158,482782.85,Республика Татарстан,016,0,005
119444571,16917.76,Республика Татарстан,016,0,005
288711631,78861.91,Самарская область,063,1,005
328574881,20934.0,Самарская область,063,1,005
342572464,23044.33,Самарская область,063,1,005
117810627,503208.73,Республика Татарстан,016,0,005
234233106,36776.11,Самарская область,063,1,005
131737193,48491.7,Республика Татарстан,016,0,005
257894665,189715.14,Республика Татарстан,016,0,005
315531284,47829.53,Республика Татарстан,016,0,005
322715480,11768.19,Самарская область,063,1,005
101713632,127137.56,Республика Татарстан,016,0,005
245884250,116382.71,Самарская область,063,1,005
296518590,1227.0,Самарская область,063,1,005
217399710,435067.0,Республика Татарстан,016,0,005
346844473,23045.0,Республика Татарстан,016,0,005
323225109,12877.0,Республика Дагестан,005,0,004
282945261,1207.55,Республика Дагестан,005,0,004
315254113,35466.3,Республика Татарстан,016,0,005
284646569,215732.98,Республика Татарстан,016,0,005
364281248,39663.0,Самарская область,063,1,005
273331623,53946.47,Республика Татарстан,016,0,005
280594326,245722.59,Самарская область,063,1,005
129128842,304270.13,Республика Татарстан,016,0,005
127136601,272996.86,Республика Татарстан,016,0,005
267571356,55098.51,Самарская область,063,1,005
230660107,338256.27,Республика Татарстан,016,0,005
328058168,149361.44204,Республика Татарстан,016,0,005
250047415,198868.2,Республика Дагестан,005,0,004
141490108,148222.76,Самарская область,063,1,005
248758282,18990.0,Республика Татарстан,016,0,005
313620556,5401.0,Республика Дагестан,005,0,004
366529222,45994.59,Самарская область,063,1,005
287944801,16790.0,Самарская область,063,1,005
289939480,35105.98,Республика Татарстан,016,0,005
212778101,2576.05,Республика Татарстан,016,0,005
271132495,308315.93,Республика Татарстан,016,0,005
243932077,411110.77,Самарская область,063,1,005
262942114,23636.0,Самарская область,063,1,005
257257632,12179.0,Республика Татарстан,016,0,005
280276100,16164.72,Самарская область,063,1,005
269822844,2000.0,Республика Дагестан,005,0,004
361460900,36518.99,Самарская область,063,1,005
357496812,11500.0,Республика Татарстан,016,0,005
367999678,32600.0,Самарская область,063,1,005
334726561,57710.59,Самарская область,063,1,005
299755252,129590.37,Самарская область,063,1,005
308645276,58687.56,Республика Дагестан,005,0,004
347792996,289.9,Республика Татарстан,016,0,005
326524738,180728.84,Самарская область,063,1,005
279071017,371182.89,Самарская область,063,1,005
284469009,28700.0,Республика Татарстан,016,0,005
359914794,22769.08,Республика Татарстан,016,0,005
163875755,398394.36,Республика Татарстан,016,0,005
67985771,1238227.45,Самарская область,063,1,005
162050553,11594.2,Самарская область,063,1,005
230189509,1660.83,Самарская область,063,1,005
11835308,10589.17,Самарская область,063,1,005
280017981,178265.04,Самарская область,063,1,005
153438145,3054.07,Республика Татарстан,016,0,005
306464442,22011.88,Самарская область,063,1,005
124938156,417031.84,Самарская область,063,1,005
276575645,458251.81,Самарская область,063,1,005
310230065,44635.57,Республика Татарстан,016,0,005
133988443,52373.96,Республика Татарстан,016,0,005
366730059,8799.0,Республика Татарстан,016,0,005
318669233,11100.0,Республика Татарстан,016,0,005
269312790,65459.88,Самарская область,063,1,005
314712389,91277.52,Республика Татарстан,016,0,005
284480503,11000.0,Республика Татарстан,016,0,005
266765357,241488.0,Республика Татарстан,016,0,005
278007390,12844.0,Республика Татарстан,016,0,005
34254273,4449.8,Самарская область,063,1,005
299782030,118798.82,Самарская область,063,1,005
207017164,6472.0,Республика Татарстан,016,0,005
168346429,180.27,Республика Татарстан,016,0,005
305415914,16306.65,Республика Татарстан,016,0,005
332330647,4599.0,Республика Татарстан,016,0,005
136044777,290193.14,Самарская область,063,1,005
307736770,38169.98,Республика Башкортостан,002,2,005
373232973,25919.0,Республика Башкортостан,002,2,005
261095147,74716.74,Республика Башкортостан,002,2,005
339512097,11088.98,Саратовская область,064,1,005
306974129,14672.0,Республика Башкортостан,002,2,005
312028347,122750.71,Саратовская область,064,1,005
356327534,13760.56,Республика Башкортостан,002,2,005
209866898,15524.83,Республика Башкортостан,002,2,005
154636970,61561.5,Республика Башкортостан,002,2,005
223680275,6381.97,Республика Башкортостан,002,2,005
153684198,191777.23,Республика Башкортостан,002,2,005
309724543,32093.82,Саратовская область,064,1,005
233868732,1658.04,Саратовская область,064,1,005
110459830,991403.01,Республика Башкортостан,002,2,005
353775780,621000.0,Республика Башкортостан,002,2,005
238162113,408283.13,Республика Коми,011,0,002
275173852,206.74,Республика Коми,011,0,002
239512002,119039.91,Саратовская область,064,1,005
278041839,390506.34,Саратовская область,064,1,005
329560459,585.99,Республика Башкортостан,002,2,005
7550935,49108.57,Республика Башкортостан,002,2,005
270977918,141479.67,Саратовская область,064,1,005
345900183,5736.66,Саратовская область,064,1,005
10027403,3205.29,Республика Башкортостан,002,2,005
164434866,120875.0,Республика Башкортостан,002,2,005
370984224,18858.18,Саратовская область,064,1,005
265407372,23152.55,Республика Башкортостан,002,2,005
107799904,403577.0355,Республика Башкортостан,002,2,005
249098981,710720.28181,Саратовская область,064,1,005
335395137,134032.0,Республика Башкортостан,002,2,005
105927832,8265.35,Республика Башкортостан,002,2,005
339810431,69148.43,Республика Башкортостан,002,2,005
238109195,374609.84,Республика Башкортостан,002,2,005
273049501,41324.99,Республика Башкортостан,002,2,005
326267017,18667.41,Республика Башкортостан,002,2,005
137410626,456099.85,Республика Башкортостан,002,2,005
237828989,10262.57,Республика Башкортостан,002,2,005
336501725,21337.0,Республика Башкортостан,002,2,005
222742141,32793.45,Саратовская область,064,1,005
344593938,15560.86,Республика Башкортостан,002,2,005
248561852,23957.63,Саратовская область,064,1,005
162034379,59054.96,Саратовская область,064,1,005
318708726,14941.52,Республика Башкортостан,002,2,005
251687703,19843.36,Санкт-Петербург,078,0,002
299529780,87017.96,Санкт-Петербург,078,0,002
108899675,509857.22,Санкт-Петербург,078,0,002
364553581,24971.14,Санкт-Петербург,078,0,002
120005159,300784.85,Санкт-Петербург,078,0,002
247395222,347785.8,Санкт-Петербург,078,0,002
336539374,19302.33,Санкт-Петербург,078,0,002
149255410,259830.33,Санкт-Петербург,078,0,002
274862751,506344.91,Санкт-Петербург,078,0,002
269335415,720913.81,Санкт-Петербург,078,0,002
127020709,747678.22,Санкт-Петербург,078,0,002
255371301,172858.32,Санкт-Петербург,078,0,002
250866693,309044.55,Санкт-Петербург,078,0,002
350520313,66124.59,Санкт-Петербург,078,0,002
157732616,14237.26,Санкт-Петербург,078,0,002
369571415,8661.63,Санкт-Петербург,078,0,002
141583667,329214.67,Санкт-Петербург,078,0,002
108444569,115733.88,Санкт-Петербург,078,0,002
365556221,136746.78,Санкт-Петербург,078,0,002
250885541,22064.38,Санкт-Петербург,078,0,002
309731914,37580.88,Санкт-Петербург,078,0,002
352129338,102067.35,Санкт-Петербург,078,0,002
232438463,123986.56,Санкт-Петербург,078,0,002
308688108,478938.44,Санкт-Петербург,078,0,002
368832142,11069.1,Санкт-Петербург,078,0,002
124577760,886945.5,Санкт-Петербург,078,0,002
355344770,14744.0,Санкт-Петербург,078,0,002
129799068,114970.69,Санкт-Петербург,078,0,002
262579801,2548.36,Санкт-Петербург,078,0,002
65416054,816922.48,Санкт-Петербург,078,0,002
321152494,11288.35,Санкт-Петербург,078,0,002
231508990,108386.36,Санкт-Петербург,078,0,002
154332606,2539.0,Санкт-Петербург,078,0,002
297992404,113101.8,Санкт-Петербург,078,0,002
163263640,226341.3,Санкт-Петербург,078,0,002
232757918,185370.23,Санкт-Петербург,078,0,002
337331945,22520.08,Санкт-Петербург,078,0,002
128192649,202.0,Санкт-Петербург,078,0,002
261370192,2276.9,Санкт-Петербург,078,0,002
335699917,161829.21,Санкт-Петербург,078,0,002
157833421,175590.87672,Санкт-Петербург,078,0,002
336527385,19995.05,Санкт-Петербург,078,0,002
264660872,210576.95,Санкт-Петербург,078,0,002
134636859,934231.7,Санкт-Петербург,078,0,002
123997383,431719.16,Санкт-Петербург,078,0,002
210555867,1755.31,Санкт-Петербург,078,0,002
161665167,570839.51,Санкт-Петербург,078,0,002
221224640,1218234.99,Санкт-Петербург,078,0,002
155995181,976941.92,Санкт-Петербург,078,0,002
155327888,204814.78726,Санкт-Петербург,078,0,002
138895188,399679.46144,Санкт-Петербург,078,0,002
156433451,800906.77975,Санкт-Петербург,078,0,002
365215391,6642.0,Санкт-Петербург,078,0,002
288725530,1200.0,Санкт-Петербург,078,0,002
220272246,211000.77,Санкт-Петербург,078,0,002
138954324,4247.8,Санкт-Петербург,078,0,002
119303998,44472.24,Санкт-Петербург,078,0,002
334048115,110264.84265,Санкт-Петербург,078,0,002
304754355,115609.41,Санкт-Петербург,078,0,002
169085364,534395.13591,Санкт-Петербург,078,0,002
284767523,107663.69,Санкт-Петербург,078,0,002
286973180,18031.5,Санкт-Петербург,078,0,002
137077332,7884164.77,Санкт-Петербург,078,0,002
320586048,290352.45845,Санкт-Петербург,078,0,002
298133804,41712.15,Санкт-Петербург,078,0,002
304562495,304228.47,Санкт-Петербург,078,0,002
117415295,1449104.8,Санкт-Петербург,078,0,002
5198285,19465.71,Санкт-Петербург,078,0,002
288422640,26951.65,Санкт-Петербург,078,0,002
143249596,71008.0,Санкт-Петербург,078,0,002
243459113,2891.49,Санкт-Петербург,078,0,002
161029231,17792.7,Санкт-Петербург,078,0,002
250335990,68342.61,Санкт-Петербург,078,0,002
249045926,35130.0,Санкт-Петербург,078,0,002
19503469,53317.14,Санкт-Петербург,078,0,002
243105313,50575.0,Санкт-Петербург,078,0,002
362604028,36448.79,Санкт-Петербург,078,0,002
156049729,53036.0,Санкт-Петербург,078,0,002
35218013,311154.18,Санкт-Петербург,078,0,002
161926719,16761.53,Санкт-Петербург,078,0,002
350719998,7490.2,Санкт-Петербург,078,0,002
1102056,2096772.175,Санкт-Петербург,078,0,002
248121002,511268.76,Санкт-Петербург,078,0,002
289706878,552024.14824,Санкт-Петербург,078,0,002
299107933,38388.64,Санкт-Петербург,078,0,002
362103173,21972.49,Санкт-Петербург,078,0,002
137426060,61277.25,Санкт-Петербург,078,0,002
152660672,382662.17,Санкт-Петербург,078,0,002
332840561,209154.83,Санкт-Петербург,078,0,002
143189817,85727.97,Санкт-Петербург,078,0,002
265018825,358324.37,Санкт-Петербург,078,0,002
132051023,108007.9262,Санкт-Петербург,078,0,002
212665826,270253.9,Санкт-Петербург,078,0,002
371173091,7408.05,Санкт-Петербург,078,0,002
128593995,80828.6,Санкт-Петербург,078,0,002
139340444,500.0,Санкт-Петербург,078,0,002
254939781,23717.41,Санкт-Петербург,078,0,002
373705605,34390.0,Санкт-Петербург,078,0,002
373246956,5927.06,Санкт-Петербург,078,0,002
111128075,58638.28,Санкт-Петербург,078,0,002
149062860,624014.09238,Санкт-Петербург,078,0,002
366068988,57375.0,Санкт-Петербург,078,0,002
85195141,8527.83,Санкт-Петербург,078,0,002
249252116,79531.84,Санкт-Петербург,078,0,002
218824377,393960.59694,Санкт-Петербург,078,0,002
292670923,2265.02,Санкт-Петербург,078,0,002
115943151,88212.44,Санкт-Петербург,078,0,002
100723262,16060.0,Санкт-Петербург,078,0,002
264662739,688333.9071,Санкт-Петербург,078,0,002
344390290,9544.86,Санкт-Петербург,078,0,002
266148651,34988.75,Санкт-Петербург,078,0,002
154009198,128714.25,Санкт-Петербург,078,0,002
339346006,44428.03,Санкт-Петербург,078,0,002
353045112,12658.86,Санкт-Петербург,078,0,002
135557350,81158.76,Санкт-Петербург,078,0,002
332842438,93521.3,Санкт-Петербург,078,0,002
314037475,349395.53,Санкт-Петербург,078,0,002
266851615,542411.47,Санкт-Петербург,078,0,002
266127025,472821.1,Санкт-Петербург,078,0,002
320827034,40892.72,Санкт-Петербург,078,0,002
267130949,129408.03,Санкт-Петербург,078,0,002
265266688,739681.14,Санкт-Петербург,078,0,002
305068598,197036.14,Санкт-Петербург,078,0,002
284321460,519401.42318,Санкт-Петербург,078,0,002
344099831,22197.99,Санкт-Петербург,078,0,002
116853756,1818397.53272,Санкт-Петербург,078,0,002
239822286,1078.44,Санкт-Петербург,078,0,002
283364628,9115.57,Санкт-Петербург,078,0,002
365320951,1947.98,Санкт-Петербург,078,0,002
369875619,20062.59,Санкт-Петербург,078,0,002
151690738,237409.55,Санкт-Петербург,078,0,002
230744087,148429.33,Санкт-Петербург,078,0,002
11278277,417914.68,Санкт-Петербург,078,0,002
129063214,78088.42,Московская область,050,0,001
232997575,711187.56,Московская область,050,0,001
298521801,13864.35,Московская область,050,0,001
131991072,1052658.51,Московская область,050,0,001
288402773,30848.0,Кировская область,043,0,005
159243367,637468.23,Московская область,050,0,001
255058582,162086.77,Московская область,050,0,001
2138437,7972.9,Ярославская область,076,0,001
134327748,18799.0,Московская область,050,0,001
107854620,6194.7,Ярославская область,076,0,001
283241141,20873.42,Московская область,050,0,001
119130067,1024233.81,Московская область,050,0,001
256361807,1314873.77855,Московская область,050,0,001
156107895,38677.8,Московская область,050,0,001
361769772,3250.76,Московская область,050,0,001
207688630,114572.18,Московская область,050,0,001
164625681,105386.09,Московская область,050,0,001
348899292,19412.07,Кировская область,043,0,005
163807705,158908.41,Московская область,050,0,001
4894302,10484.54,Московская область,050,0,001
362627324,23287.28,Московская область,050,0,001
119519611,350175.14,Московская область,050,0,001
168754557,104904.95,Московская область,050,0,001
271557299,9630.5,Кировская область,043,0,005
262295396,1313.0,Московская область,050,0,001
324405634,221920.36,Московская область,050,0,001
246405006,90633.78,Московская область,050,0,001
150528865,30609.29,Московская область,050,0,001
236530570,405966.04,Московская область,050,0,001
131756689,49333.57,Московская область,050,0,001
260964656,87184.1,Московская область,050,0,001
345962582,46811.47,Московская область,050,0,001
273585935,62910.71,Московская область,050,0,001
155733930,124078.14123,Московская область,050,0,001
149237339,674014.13554,Московская область,050,0,001
329321106,27363.13,Московская область,050,0,001
160623934,730685.56,Московская область,050,0,001
101781025,1353534.93936,Московская область,050,0,001
161028537,165964.5,Ярославская область,076,0,001
248763300,184092.41,Московская область,050,0,001
276651338,451657.62,Московская область,050,0,001
265646296,212619.41,Московская область,050,0,001
251358514,276074.42,Московская область,050,0,001
153403768,6881.96,Ярославская область,076,0,001
153989266,608302.52,Московская область,050,0,001
348172368,9627.9,Московская область,050,0,001
3813219,3348.2,Московская область,050,0,001
122480825,128017.23,Московская область,050,0,001
287499807,138173.18,Московская область,050,0,001
65341042,33584.25,Московская область,050,0,001
122795192,245567.78,Московская область,050,0,001
295943989,2139.77,Московская область,050,0,001
89708840,331812.65,Московская область,050,0,001
290145962,270.0,Московская область,050,0,001
253926301,685295.21,Московская область,050,0,001
30435157,235501.51,Московская область,050,0,001
260299813,25624.41,Московская область,050,0,001
146027780,413813.47,Московская область,050,0,001
127515727,646351.24,Московская область,050,0,001
158723562,68295.42,Московская область,050,0,001
139022008,462666.75,Московская область,050,0,001
89380646,1055496.48,Московская область,050,0,001
126762965,5528601.15,Кировская область,043,0,005
332842343,19483.55,Московская область,050,0,001
231355171,41662.03,Московская область,050,0,001
169012170,163042.38,Московская область,050,0,001
259395509,70905.03,Московская область,050,0,001
267238904,1054.0,Московская область,050,0,001
